Soil texture,Rainfall,SPI,TWI,Distance to river,Aspect,NDVI,Land cover,Profile curvature,Plan curvature,Slope,Altitude,Lithology,Flood
7,310.69900000000,145.50600000000,6.14420000000,90.00000000000,45.00000000000,0.09135030000,5,0.00000000000,0.00000000000,2.02487000000,1228,9,1.00000000000
9,311.28800000000,171.02600000000,3.79070000000,692.60400000000,45.00000000000,0.09026290000,5,-0.86239300000,0.91538500000,8.71035000000,1251,9,1.00000000000
7,280.52600000000,30.00000000000,5.78100000000,254.55800000000,315.00000000000,0.14751500000,3,-0.88888900000,0.22222200000,1.35022000000,1074,1,1.00000000000
7,280.22000000000,368.98600000000,5.47710000000,658.63500000000,66.80140000000,0.11172200000,5,0.52777800000,-0.13888900000,1.81752000000,1067,1,1.00000000000
7,280.51100000000,15.00000000000,6.37410000000,745.18500000000,315.00000000000,0.16102500000,5,-0.33333300000,0.22222200000,0.67520600000,1077,1,1.00000000000
7,280.33700000000,68.66290000000,5.37950000000,450.00000000000,84.80560000000,0.09886690000,5,0.00000000000,0.44444400000,2.63503000000,1067,1,1.00000000000
7,281.09600000000,425.42500000000,5.12880000000,792.59100000000,17.10270000000,0.14565100000,5,0.06513410000,-0.37931000000,6.46663000000,1062,1,1.00000000000
7,280.79600000000,891.90100000000,4.68270000000,0.00000000000,255.96400000000,0.09293620000,5,0.72549000000,-0.49673200000,3.93110000000,1046,1,1.00000000000
7,278.85800000000,301.98700000000,5.50840000000,360.00000000000,71.56500000000,0.21831100000,3,0.13888900000,-0.52777800000,2.26364000000,1076,1,1.00000000000
7,278.91300000000,156.16500000000,4.92680000000,655.21000000000,220.23600000000,0.31561600000,3,0.25000000000,-0.19444400000,4.05866000000,1086,9,1.00000000000
9,275.14800000000,100.16300000000,5.23430000000,270.00000000000,275.71100000000,0.15199400000,5,-0.11111100000,0.22222200000,4.78729000000,1101,1,1.00000000000
7,274.69200000000,76.83390000000,5.32400000000,60.00000000000,54.46230000000,0.20282900000,3,-0.02222220000,0.42222200000,2.05278000000,1106,1,1.00000000000
9,277.04900000000,67.99960000000,5.51080000000,90.00000000000,147.52900000000,0.05053440000,5,-0.13888900000,0.30555600000,3.10963000000,1072,1,1.00000000000
9,277.55800000000,363.24200000000,5.97780000000,180.00000000000,218.66000000000,0.04155650000,5,0.28205100000,-0.05128210000,3.05437000000,1063,1,1.00000000000
7,271.90900000000,219.69000000000,5.22630000000,268.32800000000,158.96200000000,0.02075340000,5,0.36111100000,-0.08333330000,3.32143000000,1119,1,1.00000000000
9,271.48600000000,99.52830000000,4.59250000000,240.00000000000,210.96400000000,0.07158290000,2,0.11111100000,0.22222200000,5.55072000000,1212,9,1.00000000000
7,281.42300000000,142.57100000000,4.47490000000,60.00000000000,127.40500000000,0.07692360000,5,-0.02564100000,-0.02564100000,5.09562000000,1083,1,1.00000000000
7,265.60300000000,84.44870000000,5.38670000000,84.85280000000,274.39900000000,0.15128500000,4,-0.13888900000,-0.13888900000,3.10963000000,1570,10,1.00000000000
9,277.30300000000,126.62100000000,5.38270000000,90.00000000000,204.44400000000,0.04651100000,6,0.30555600000,0.08333330000,2.88218000000,868,3,1.00000000000
9,277.03500000000,312.51500000000,5.14140000000,323.11000000000,336.80100000000,-0.04063420000,2,0.00000000000,-0.22222200000,3.63139000000,869,1,1.00000000000
9,254.79500000000,1655.20000000000,4.57020000000,30.00000000000,199.65400000000,0.09883060000,5,0.58046000000,0.13601500000,7.06204000000,1044,3,1.00000000000
9,280.04800000000,1679.17000000000,2.68190000000,42.42640000000,268.29000000000,0.11603200000,5,2.21025000000,-0.01197050000,29.18690000000,1353,2,1.00000000000
9,282.30700000000,30.86780000000,6.08470000000,60.00000000000,198.43500000000,0.14172000000,3,0.11111100000,0.00000000000,0.75489400000,1089,1,1.00000000000
9,286.80000000000,67.33580000000,6.01570000000,42.42640000000,288.43500000000,-0.10968600000,5,0.11111100000,-0.22222200000,0.75489400000,1072,1,1.00000000000
7,273.81100000000,187.22600000000,5.52360000000,152.97100000000,321.34000000000,0.26916500000,3,0.07692310000,-0.03418800000,3.05437000000,1125,1,1.00000000000
7,271.21500000000,82.01470000000,6.02150000000,1290.00000000000,305.53800000000,0.22883800000,3,-0.02777780000,-0.02777780000,2.05278000000,1139,1,1.00000000000
7,304.99200000000,2663.34000000000,4.55860000000,30.00000000000,180.00000000000,0.17487900000,3,1.00000000000,-0.22222200000,8.99714000000,935,1,1.00000000000
7,290.84500000000,30.21160000000,6.04360000000,84.85280000000,191.31000000000,0.07998910000,6,-0.08333330000,-0.08333330000,1.21712000000,1001,1,1.00000000000
7,327.63600000000,126.11700000000,5.52050000000,339.41100000000,84.80560000000,0.10801800000,5,0.44444400000,0.00000000000,2.63503000000,1232,1,1.00000000000
7,327.24900000000,244.23500000000,5.02210000000,408.04400000000,347.47100000000,0.12833800000,5,-0.05882350000,0.05228760000,4.39338000000,1224,1,1.00000000000
7,326.68200000000,501.62800000000,5.48920000000,468.61500000000,19.98310000000,0.14180600000,3,0.60000000000,-0.06666670000,5.57096000000,1267,1,1.00000000000
7,323.20300000000,165.35400000000,5.53490000000,256.32000000000,63.43490000000,0.16903100000,3,0.00000000000,0.00000000000,3.19960000000,1198,1,1.00000000000
7,322.87200000000,1671.34000000000,6.17080000000,150.00000000000,48.81410000000,0.06807330000,5,0.37669400000,-0.40108400000,5.06231000000,1171,1,1.00000000000
7,329.42800000000,324.58300000000,4.93710000000,1075.41000000000,256.43000000000,0.11573600000,5,-0.21367500000,0.11965800000,7.08573000000,1289,2,1.00000000000
7,329.26000000000,650.53400000000,4.43190000000,169.70600000000,212.73500000000,0.22360400000,3,0.44444400000,-0.22222200000,7.89622000000,1262,2,1.00000000000
7,329.69200000000,1036.35000000000,4.21110000000,60.00000000000,213.99600000000,0.17225800000,5,-0.58333300000,0.08333330000,12.19440000000,1282,2,1.00000000000
7,320.74100000000,468.34400000000,5.09960000000,0.00000000000,278.13000000000,0.13560100000,5,0.40240200000,0.06906910000,5.05115000000,1078,10,1.00000000000
7,317.96300000000,37.53810000000,6.58670000000,120.00000000000,18.43490000000,0.07537880000,5,-0.17777800000,0.15555600000,2.26364000000,1071,10,1.00000000000
7,317.63200000000,1239.87000000000,4.99810000000,30.00000000000,60.94540000000,0.11523500000,5,0.08333330000,0.08333330000,2.45639000000,1086,10,1.00000000000
7,317.28700000000,9053.88000000000,4.94410000000,0.00000000000,7.43141000000,0.11069800000,5,0.43243200000,-0.34534500000,5.52021000000,1097,1,1.00000000000
7,317.77900000000,227.80000000000,5.73550000000,330.00000000000,18.43490000000,0.11839500000,5,0.01960780000,-0.09150330000,3.76924000000,1075,10,1.00000000000
7,317.74600000000,188.53900000000,5.66100000000,120.00000000000,0.00000000000,0.10498000000,5,-0.11111100000,0.22222200000,3.33847000000,1079,10,1.00000000000
7,317.80100000000,284.81500000000,5.37480000000,90.00000000000,3.01279000000,0.12046500000,5,-0.11111100000,0.00000000000,4.53271000000,1084,10,1.00000000000
7,317.52400000000,1167.10000000000,5.39580000000,0.00000000000,40.60130000000,0.12438500000,5,0.06666670000,-0.26666700000,4.39338000000,1089,10,1.00000000000
7,317.35400000000,72.20370000000,6.48620000000,212.13200000000,26.56510000000,0.13056800000,5,-0.29914500000,0.25641000000,3.19960000000,1096,10,1.00000000000
7,317.57700000000,78.00730000000,6.70880000000,134.16400000000,338.19900000000,0.11573300000,5,-0.07777780000,0.14444400000,2.56950000000,1087,10,1.00000000000
7,318.20600000000,1781.04000000000,6.24260000000,256.32000000000,329.03600000000,0.13909800000,3,0.04444440000,-0.28888900000,1.39176000000,1056,10,1.00000000000
7,318.07700000000,249.21800000000,5.70440000000,305.94100000000,45.00000000000,0.14364600000,5,-0.13888900000,0.08333330000,5.05115000000,1062,10,1.00000000000
9,316.94200000000,387.52200000000,4.60390000000,60.00000000000,5.19443000000,0.12311000000,5,0.11111100000,-0.44444400000,2.63503000000,1116,1,1.00000000000
9,316.12200000000,2492.42000000000,5.44620000000,30.00000000000,116.56500000000,0.13536600000,5,0.27777800000,-0.16666700000,1.06752000000,935,2,1.00000000000
9,314.23200000000,3566.82000000000,3.75140000000,150.00000000000,103.20100000000,0.14533700000,5,0.25995800000,-0.74004200000,19.11940000000,1097,8,1.00000000000
7,319.41800000000,556.16100000000,4.58520000000,218.40300000000,194.03600000000,0.11058500000,5,0.00000000000,-0.22222200000,3.93110000000,962,1,1.00000000000
7,320.00600000000,74.11840000000,4.93410000000,247.38600000000,25.01690000000,0.13966200000,5,-0.33333300000,0.33333300000,3.94548000000,977,1,1.00000000000
9,321.12400000000,0.00000000000,9.13470000000,169.70600000000,225.00000000000,0.11803200000,6,0.00000000000,0.00000000000,0.33761500000,993,9,1.00000000000
7,319.36100000000,1580.34000000000,4.94390000000,0.00000000000,259.87500000000,0.11864500000,5,-0.01111110000,-0.01111110000,13.33440000000,872,1,1.00000000000
7,317.04500000000,734.98500000000,4.27860000000,30.00000000000,246.31800000000,0.09884200000,5,-0.04444440000,0.06666670000,14.53880000000,860,1,1.00000000000
7,320.24200000000,523.35500000000,4.23440000000,108.16700000000,277.85300000000,0.11577400000,1,0.00000000000,0.00000000000,13.70980000000,880,1,1.00000000000
7,322.59900000000,40.03710000000,5.65460000000,0.00000000000,168.69000000000,0.12548800000,3,0.00000000000,0.22222200000,1.21712000000,901,9,1.00000000000
7,314.48200000000,290.85600000000,5.61750000000,0.00000000000,299.74500000000,0.15656600000,5,0.55555600000,-0.22222200000,3.84367000000,866,1,1.00000000000
7,314.65100000000,457.76600000000,4.28610000000,84.85280000000,267.87900000000,0.13222600000,6,-0.33235000000,0.11209400000,12.68880000000,882,1,1.00000000000
7,315.70800000000,302.14300000000,5.40430000000,30.00000000000,150.52400000000,0.09154390000,6,0.33333300000,0.11111100000,6.28194000000,902,1,1.00000000000
7,316.01500000000,427.30600000000,6.01080000000,30.00000000000,191.31000000000,0.12946900000,5,0.08888890000,-0.02222220000,1.21712000000,916,1,1.00000000000
7,316.81300000000,2581.82000000000,4.52210000000,276.58600000000,240.25500000000,0.14423000000,3,-0.27777800000,0.16666700000,3.84367000000,951,1,1.00000000000
7,317.98800000000,4890.23000000000,4.31550000000,67.08200000000,247.83400000000,0.17404800000,3,-0.02969350000,-0.25191600000,6.92625000000,956,1,1.00000000000
7,319.03100000000,2483.11000000000,4.67580000000,150.00000000000,221.42400000000,0.17008900000,3,0.02777780000,0.02777780000,5.39642000000,969,1,1.00000000000
7,319.34700000000,2878.31000000000,4.01660000000,361.24800000000,222.27400000000,0.15606100000,3,-0.30769200000,0.13675200000,7.06204000000,996,3,1.00000000000
7,312.28700000000,400.61900000000,4.24660000000,30.00000000000,242.24100000000,0.11779300000,5,-0.09007230000,0.24326100000,10.14430000000,931,1,1.00000000000
7,311.91600000000,1559.24000000000,5.62390000000,0.00000000000,225.00000000000,0.06968250000,6,0.33333300000,0.00000000000,5.38598000000,880,1,1.00000000000
7,313.63200000000,130.45900000000,5.98540000000,241.86800000000,302.47100000000,0.13870600000,5,-0.10555600000,-0.10555600000,3.10963000000,878,1,1.00000000000
7,313.20600000000,118.73100000000,6.98610000000,295.46600000000,331.69900000000,0.15616700000,3,-0.10256400000,0.00854701000,3.52041000000,888,1,1.00000000000
7,313.15500000000,822.84800000000,4.59090000000,0.00000000000,195.46100000000,0.13932800000,5,-0.21568600000,-0.10457500000,11.48540000000,880,1,1.00000000000
7,307.71800000000,937.41200000000,5.52060000000,30.00000000000,239.03600000000,0.15567400000,3,0.17777800000,-0.15555600000,1.39176000000,897,10,1.00000000000
7,308.70300000000,21.21320000000,6.65520000000,90.00000000000,270.00000000000,0.10910200000,5,-0.05555560000,0.16666700000,0.95484100000,873,10,1.00000000000
9,307.26900000000,25.25650000000,5.59030000000,0.00000000000,0.00000000000,0.07002080000,6,-0.11111100000,0.00000000000,0.47745400000,873,1,1.00000000000
9,307.32000000000,406.65700000000,5.68630000000,108.16700000000,193.39300000000,0.08815880000,3,-0.00600601000,-0.11711700000,5.13969000000,885,1,1.00000000000
7,307.17400000000,38.35570000000,6.42200000000,152.97100000000,296.56500000000,0.10894800000,5,-0.20000000000,0.35555600000,2.13430000000,906,10,1.00000000000
7,307.06800000000,924.28000000000,4.79070000000,218.40300000000,209.47600000000,0.15293000000,5,0.44444400000,-0.11111100000,6.28194000000,920,10,1.00000000000
7,306.75300000000,222.31400000000,5.12480000000,0.00000000000,207.89700000000,0.09357260000,6,0.20000000000,-0.02222220000,4.58231000000,927,10,1.00000000000
7,305.55500000000,310.61300000000,5.44230000000,998.59900000000,198.43500000000,0.12125700000,6,0.31895400000,0.20784300000,8.24689000000,1012,1,1.00000000000
7,304.89900000000,422.25900000000,4.70360000000,42.42640000000,173.15700000000,0.12472100000,6,-0.31278100000,0.90944100000,11.85030000000,990,10,1.00000000000
7,305.44600000000,358.83100000000,5.11690000000,0.00000000000,240.25500000000,0.13044000000,5,0.17777800000,0.17777800000,3.84367000000,960,10,1.00000000000
7,304.57200000000,3838.76000000000,5.00700000000,94.86830000000,196.18900000000,0.18014500000,5,0.45751600000,0.01307190000,7.66032000000,1000,2,1.00000000000
7,304.26100000000,3286.27000000000,4.70680000000,90.00000000000,196.39000000000,0.14859000000,5,0.33071900000,0.21960800000,8.39999000000,1017,2,1.00000000000
9,300.20600000000,837.73700000000,4.20160000000,174.92900000000,270.00000000000,0.11309000000,5,-0.22222200000,0.22222200000,6.65443000000,1115,3,1.00000000000
9,298.83300000000,194.47400000000,6.40230000000,30.00000000000,142.12500000000,0.11662600000,5,-0.08333330000,-0.08333330000,2.71992000000,1147,3,1.00000000000
9,298.39600000000,1283.86000000000,4.55330000000,84.85280000000,258.69000000000,0.14148500000,5,0.11111100000,0.00000000000,2.43314000000,1161,3,1.00000000000
9,297.95300000000,162.62500000000,6.26120000000,0.00000000000,239.03600000000,0.12755900000,5,0.13333300000,-0.31111100000,2.78189000000,1169,2,1.00000000000
9,298.95100000000,27.49590000000,6.31150000000,42.42640000000,255.96400000000,0.14227300000,5,-0.11111100000,-0.22222200000,1.96786000000,1188,2,1.00000000000
9,298.48500000000,132.78600000000,5.68830000000,161.55500000000,274.39900000000,0.12498300000,5,0.06111110000,-0.16111100000,3.10963000000,1214,1,1.00000000000
7,302.32500000000,330.36000000000,6.04250000000,30.00000000000,225.00000000000,0.08278820000,6,0.05555560000,-0.16666700000,1.35022000000,909,1,1.00000000000
9,300.26800000000,2136.37000000000,4.00860000000,67.08200000000,221.00900000000,0.08944190000,6,0.31111100000,0.31111100000,14.25150000000,965,2,1.00000000000
9,299.39900000000,259.56900000000,5.67990000000,700.35700000000,253.61000000000,0.14112000000,5,0.15325700000,0.04214560000,4.22269000000,1012,1,1.00000000000
7,298.74200000000,15.00000000000,7.25490000000,108.16700000000,270.00000000000,0.16141300000,5,-0.11111100000,0.22222200000,0.95484100000,1024,10,1.00000000000
7,298.34000000000,22.44930000000,7.04280000000,436.80700000000,348.69000000000,0.14814700000,5,0.11111100000,0.22222200000,1.21712000000,1041,1,1.00000000000
7,297.62100000000,58.35140000000,5.78480000000,1188.70000000000,101.31000000000,0.18588800000,3,0.11111100000,0.00000000000,1.21712000000,1081,1,1.00000000000
7,302.01000000000,783.50900000000,5.73400000000,30.00000000000,230.71100000000,0.13796600000,5,0.13888900000,-0.08333330000,3.38907000000,922,1,1.00000000000
7,301.69700000000,3904.78000000000,5.78210000000,0.00000000000,253.61000000000,0.09889960000,2,0.01960780000,-0.53594800000,4.22269000000,926,1,1.00000000000
9,301.27200000000,191.32600000000,5.78510000000,450.00000000000,188.13000000000,0.10315700000,6,0.11324800000,0.11324800000,5.05115000000,966,1,1.00000000000
7,300.91700000000,96.18490000000,6.11770000000,421.07000000000,251.56500000000,0.11157200000,2,-0.11111100000,0.00000000000,2.26364000000,965,1,1.00000000000
9,301.02600000000,117.19800000000,6.41020000000,993.17700000000,198.43500000000,0.11997400000,6,0.00653595000,0.11764700000,3.76924000000,998,12,1.00000000000
9,300.63600000000,359.04300000000,5.76820000000,859.06900000000,234.46200000000,0.10922300000,6,0.17777800000,-0.15555600000,2.05278000000,983,10,1.00000000000
7,303.65700000000,832.24200000000,4.23540000000,42.42640000000,244.98300000000,0.12673600000,1,-0.36068400000,0.41709400000,7.85389000000,899,12,1.00000000000
7,305.55900000000,714.57400000000,3.84430000000,67.08200000000,161.56500000000,0.10854200000,6,0.36053800000,-0.08390610000,12.62550000000,881,10,1.00000000000
9,294.93400000000,149.02700000000,6.51420000000,192.09400000000,296.56500000000,0.16455000000,5,0.04273500000,-0.06837610000,3.19960000000,1054,1,1.00000000000
7,296.86200000000,1506.01000000000,5.61600000000,30.00000000000,251.56500000000,0.12215700000,6,0.18954200000,-0.14379100000,3.01696000000,1017,10,1.00000000000
7,297.56000000000,442.46000000000,5.61440000000,0.00000000000,239.03600000000,0.04749600000,2,0.22222200000,-0.11111100000,1.39176000000,1007,10,1.00000000000
7,294.23400000000,296.38400000000,5.56650000000,30.00000000000,207.89700000000,0.12165700000,5,0.07662830000,-0.03448280000,4.58231000000,1094,1,1.00000000000
7,294.23000000000,43.15520000000,6.46370000000,127.27900000000,8.13010000000,0.23520200000,3,0.00000000000,0.00000000000,1.68760000000,1079,1,1.00000000000
9,293.67600000000,0.00000000000,6.66610000000,600.00000000000,90.00000000000,0.08931330000,5,0.00000000000,0.00000000000,0.47745400000,1085,1,1.00000000000
9,293.99800000000,64.88470000000,6.65090000000,189.73700000000,168.69000000000,0.11321800000,5,0.00000000000,-0.11111100000,1.21712000000,1068,1,1.00000000000
9,294.93400000000,149.02700000000,6.51420000000,192.09400000000,296.56500000000,0.16455000000,5,0.04273500000,-0.06837610000,3.19960000000,1054,1,1.00000000000
9,298.14500000000,1866.47000000000,4.03290000000,94.86830000000,239.74400000000,0.14019700000,5,0.30459800000,0.08237550000,6.60375000000,1246,3,1.00000000000
9,297.44200000000,806.11700000000,4.18510000000,212.13200000000,237.09500000000,0.10483100000,5,0.28888900000,-0.26666700000,4.82254000000,1283,3,1.00000000000
9,295.96300000000,74.37900000000,6.11580000000,120.00000000000,139.39900000000,0.12744100000,5,-0.27777800000,0.38888900000,4.39338000000,1198,3,1.00000000000
9,295.14900000000,2277.51000000000,5.46570000000,678.82300000000,180.00000000000,0.10049400000,5,0.11111100000,-0.22222200000,1.43210000000,1129,1,1.00000000000
9,289.69200000000,277.31600000000,4.75860000000,108.16700000000,91.97490000000,0.11586200000,5,-0.33333300000,0.00000000000,6.89389000000,1050,10,1.00000000000
9,290.67100000000,54.08330000000,5.78620000000,90.00000000000,333.43500000000,0.13031500000,5,-0.29914500000,0.25641000000,3.19960000000,1117,10,1.00000000000
9,290.07600000000,124.87200000000,6.09660000000,30.00000000000,65.55600000000,0.09841540000,5,-0.07222220000,-0.07222220000,2.88218000000,1119,12,1.00000000000
7,327.53500000000,168.86700000000,5.96150000000,42.42640000000,164.05500000000,0.12336600000,3,-0.26666700000,-0.26666700000,3.47174000000,1181,10,1.00000000000
7,318.37100000000,1036.46000000000,4.64760000000,123.69300000000,39.64420000000,0.11848300000,5,-0.07586210000,-0.18697300000,10.72420000000,867,1,1.00000000000
7,313.89300000000,12535.30000000000,4.72180000000,67.08200000000,308.48000000000,-0.06841350000,1,1.32791000000,-1.11653000000,11.72700000000,835,1,1.00000000000
9,305.98800000000,2366.82000000000,3.78370000000,618.46600000000,145.78400000000,0.11699200000,5,-0.16522700000,-0.27633900000,14.14060000000,1083,3,1.00000000000
7,297.61200000000,259.47900000000,5.49570000000,42.42640000000,251.56500000000,0.04742490000,6,0.22222200000,-0.11111100000,2.26364000000,990,1,1.00000000000
7,287.47500000000,319.93900000000,5.66850000000,90.00000000000,41.18590000000,0.07251310000,5,0.06666670000,0.17777800000,5.06231000000,1148,2,1.00000000000
7,282.74100000000,207.55000000000,5.05320000000,1497.90000000000,240.52400000000,0.04516840000,2,0.30555600000,-0.13888900000,6.28194000000,1052,1,1.00000000000
7,284.49300000000,194.58700000000,4.50390000000,123.69300000000,50.71060000000,0.24467100000,3,0.30769200000,-0.35897400000,6.75458000000,1040,1,1.00000000000
7,284.53000000000,30.00000000000,6.16320000000,169.70600000000,251.56500000000,0.09974060000,2,-0.22222200000,0.44444400000,1.50953000000,1047,1,1.00000000000
7,285.08400000000,38.19960000000,6.26850000000,670.82000000000,180.00000000000,0.03904770000,2,0.00000000000,0.00000000000,1.90915000000,1046,1,1.00000000000
7,284.67800000000,674.31900000000,3.95580000000,349.85700000000,116.94000000000,0.08048350000,2,-0.26666700000,-0.15555600000,15.91310000000,1036,1,1.00000000000
7,280.23200000000,54.08330000000,5.35690000000,960.46900000000,225.00000000000,0.13783800000,5,-0.57265000000,0.42735000000,3.37229000000,1086,1,1.00000000000
7,271.11000000000,0.00000000000,5.84290000000,150.00000000000,225.00000000000,0.07836790000,5,0.00000000000,0.00000000000,0.33761500000,1359,1,1.00000000000
7,270.22700000000,276.41000000000,5.48740000000,30.00000000000,270.00000000000,0.08114310000,5,-0.11111100000,-0.22222200000,1.90915000000,1419,1,1.00000000000
7,269.59400000000,655.87900000000,4.91220000000,323.11000000000,165.96400000000,0.06512820000,5,0.10000000000,0.10000000000,5.88513000000,1474,1,1.00000000000
7,265.66400000000,150.62100000000,6.11260000000,807.21700000000,336.80100000000,0.06870960000,5,-0.03888890000,-0.03888890000,1.81752000000,1583,1,1.00000000000
9,260.96700000000,565.94200000000,4.46850000000,1290.00000000000,204.77500000000,0.07795080000,2,0.47815200000,0.36704100000,6.80409000000,1347,2,1.00000000000
9,258.79900000000,802.27400000000,4.32640000000,30.00000000000,45.00000000000,0.07637040000,5,0.83118500000,-0.61326000000,12.29940000000,1195,3,1.00000000000
7,256.77000000000,947.87000000000,4.66190000000,108.16700000000,209.05500000000,0.06617820000,5,0.46615300000,0.13281900000,16.71440000000,1126,3,1.00000000000
9,256.23100000000,4177.93000000000,4.98360000000,120.00000000000,199.98300000000,0.06858260000,5,1.05128000000,-0.05982910000,5.57096000000,1095,3,1.00000000000
7,280.39200000000,7619.19000000000,2.90790000000,90.00000000000,287.51500000000,0.16406800000,4,4.15375000000,0.15374800000,48.96890000000,1372,3,1.00000000000
7,270.94800000000,15153.50000000000,4.83150000000,2042.87000000000,87.61410000000,0.10780900000,5,0.37973900000,-0.95359500000,11.31950000000,1510,12,1.00000000000
7,330.53200000000,1357.11000000000,4.82640000000,30.00000000000,237.52900000000,0.33287200000,3,0.13888900000,0.13888900000,3.10963000000,1341,2,1.00000000000
7,323.44500000000,1118.90000000000,5.07520000000,0.00000000000,223.31500000000,0.10202700000,1,0.25000000000,0.02777780000,11.33380000000,896,9,1.00000000000
7,308.80000000000,43722.40000000000,4.88990000000,1129.29000000000,313.95800000000,0.15965500000,4,1.04336000000,-0.62330600000,17.95980000000,1351,3,1.00000000000
7,296.12300000000,46.80840000000,6.46630000000,90.00000000000,206.56500000000,0.08610840000,5,-0.02222220000,0.08888890000,2.13430000000,1036,1,1.00000000000
7,283.71800000000,21.21320000000,6.11490000000,807.77500000000,45.00000000000,0.05103580000,2,-0.30555600000,0.58333300000,1.68760000000,1053,1,1.00000000000
7,284.48700000000,21.21320000000,6.39290000000,0.00000000000,246.80100000000,0.12035400000,2,-0.25000000000,0.19444400000,1.81752000000,1045,1,1.00000000000
7,284.92900000000,90.16990000000,5.83470000000,674.16600000000,0.00000000000,0.04205890000,2,0.22222200000,0.00000000000,1.43210000000,1044,1,1.00000000000
7,279.38600000000,60.90480000000,6.00280000000,1382.93000000000,203.19900000000,0.04810820000,5,0.00000000000,0.11111100000,1.81752000000,1140,1,1.00000000000
7,271.41100000000,320.82600000000,6.27430000000,3036.38000000000,231.34000000000,0.06002960000,5,0.14529900000,-0.18803400000,3.05437000000,1383,12,1.00000000000
7,297.47000000000,1389.10000000000,3.75930000000,607.45400000000,58.32450000000,0.12294900000,5,0.64152800000,0.30819500000,12.95880000000,1144,10,1.00000000000
7,336.24000000000,3185.48000000000,4.47600000000,364.96600000000,316.68500000000,0.16411600000,4,0.25000000000,0.25000000000,11.33380000000,2641,8,0.00000000000
7,334.40100000000,1279.96000000000,3.48310000000,67.08200000000,187.12500000000,0.12122200000,5,-0.04792560000,0.39651900000,21.95500000000,2348,8,0.00000000000
4,335.22400000000,365.41500000000,3.43490000000,873.61300000000,262.87500000000,0.10844400000,4,-0.26797400000,0.84313700000,11.39570000000,2697,8,0.00000000000
7,336.00600000000,4931.70000000000,3.46200000000,513.51700000000,94.79420000000,0.10861500000,4,-0.51061200000,0.15605500000,32.94730000000,2528,8,0.00000000000
7,335.35400000000,1153.43000000000,5.31730000000,513.51700000000,135.00000000000,0.13794600000,5,-0.53005500000,0.46994500000,6.72137000000,2469,8,0.00000000000
7,334.27200000000,2241.36000000000,3.68550000000,2241.99000000000,98.47110000000,0.12078500000,5,0.00462193000,-0.10648900000,21.60290000000,2544,8,0.00000000000
7,333.89600000000,34120.60000000000,5.29180000000,2001.25000000000,206.56500000000,0.16455200000,5,0.75451300000,-1.13438000000,14.62110000000,2421,8,0.00000000000
7,330.45300000000,13246.70000000000,4.43300000000,3791.53000000000,210.48900000000,0.15094700000,4,-0.01622900000,-0.46067300000,27.35580000000,1978,8,0.00000000000
7,332.75800000000,1104.99000000000,3.71420000000,1920.00000000000,159.77500000000,0.13279800000,5,-0.11494300000,-0.00383142000,14.20360000000,2256,8,0.00000000000
7,334.28300000000,1174.05000000000,3.68310000000,169.70600000000,3.01279000000,0.13197100000,4,0.05826560000,0.28048800000,17.59410000000,2345,8,0.00000000000
4,333.97400000000,744.92500000000,4.31740000000,216.33300000000,167.85600000000,0.14106300000,5,0.20673700000,0.09562620000,18.60850000000,2203,8,0.00000000000
7,333.05300000000,488.82200000000,3.77840000000,630.00000000000,160.11500000000,0.12996500000,5,0.40959900000,-0.36817900000,11.76370000000,2194,8,0.00000000000
7,331.83500000000,244.84900000000,3.99790000000,1528.82000000000,175.36500000000,0.14829300000,5,0.00000000000,0.00000000000,8.79241000000,2075,8,0.00000000000
7,338.92400000000,821.48500000000,3.44080000000,339.41100000000,26.20010000000,0.33883100000,3,0.62527900000,0.06972300000,16.30730000000,1353,10,0.00000000000
9,340.24100000000,2488.30000000000,2.71280000000,523.92700000000,214.11400000000,0.09379600000,4,2.06286000000,-0.82602800000,37.95670000000,1426,9,0.00000000000
7,334.31300000000,1257.54000000000,4.12860000000,766.61600000000,195.94500000000,0.08966560000,5,0.28888900000,-0.26666700000,10.31510000000,1558,8,0.00000000000
7,329.58200000000,1974.87000000000,3.98930000000,0.00000000000,165.73500000000,0.15597300000,5,0.19594300000,0.97372100000,14.23310000000,1720,8,0.00000000000
7,324.84700000000,1476.08000000000,4.12410000000,977.19000000000,106.82100000000,0.14015200000,5,0.19102600000,-0.25341900000,10.60170000000,1896,13,0.00000000000
7,325.99200000000,5397.32000000000,3.62330000000,997.24600000000,13.06930000000,0.18244900000,4,0.20672100000,-1.01550000000,25.59800000000,2136,8,0.00000000000
7,323.26100000000,4704.93000000000,2.98000000000,1129.69000000000,59.79680000000,0.16252500000,4,4.53545000000,-4.02010000000,32.86390000000,1971,8,0.00000000000
7,321.00600000000,4595.44000000000,3.09240000000,1370.84000000000,49.73090000000,0.18033400000,4,0.97158000000,0.19380200000,40.60790000000,2062,8,0.00000000000
4,321.49100000000,3700.70000000000,2.46940000000,276.58600000000,307.55000000000,0.15515300000,4,-0.70279600000,0.96387000000,37.68800000000,1887,8,0.00000000000
7,318.54900000000,3252.22000000000,3.27380000000,445.98200000000,89.44370000000,0.13998800000,5,1.07288000000,-1.14935000000,23.22840000000,1678,8,0.00000000000
7,317.43000000000,3470.69000000000,3.97780000000,429.53500000000,337.96400000000,0.16154400000,4,0.16590600000,-0.16742800000,20.68570000000,1720,8,0.00000000000
